geoid,keys,address,city,country,lat,long,name,postalCode,province,websites,address_full
55139,us/wi/neenah/1161westownedr/1121518186,1161 Westowne Dr,Neenah,US,44.1741,-88.4921,Culver's,54956,WI,"http://www.culvers.com/restaurants/neenah,http://culvers.com/restaurants/neenah","Culver's, 1161, Westowne Drive, Neenah, Winnebago County, Wisconsin, 54956, United States"
06037,us/ca/losangeles/1763wcenturyblvd/-1161002137,1763 W Century Blvd,Los Angeles,US,33.945602,-118.308549,McDonald's,90047,CA,"http://mcdonalds.com,http://mcdonalds.com/,http://www.mcdonalds.com","McDonald's, West Century Boulevard, Gramercy Park, Los Angeles, Los Angeles County, CAL Fire Southern Region, California, 90047, United States"
08031,us/co/denver/2154scoloradoblvd/-96666155,2154 S Colorado Blvd,Denver,US,39.677223,-104.939802,Baskin-Robbins,80222,CO,NA,"DECO Apartments, 2180, South Colorado Boulevard, Denver, Colorado, 80222, United States"
19125,us/ia/knoxville/1503slincolnst/109620780,1503 S Lincoln St,Knoxville,US,41.308636,-93.109482,Sonic,50138,IA,NA,"Monarch Mexican Restaurant, 1321, Lincoln Street, Knoxville, Marion County, Iowa, 50138, United States"
13013,us/ga/winder/912loganvillehwy/-1161002137,912 Loganville Hwy,Winder,US,33.9484687,-83.751590251,Mcdonald's,30680,GA,NA,"845, Loganville Highway, Winder, Barrow County, Georgia, 30680, United States"
04013,us/az/glendale/5060wcactusrd/-1161002137,5060 W Cactus Rd,Glendale,US,33.596774,-112.16812,McDonald's,85304,AZ,"http://mcdonalds.com,http://mcdonalds.com/,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral","McDonald's, 5060, West Cactus Road, Cactus Gale V, Glendale, Maricopa County, Arizona, 85304, United States"
22105,us/la/hammond/2120wthomasst/-2061630068,2120 W Thomas St,Hammond,US,30.501,-90.48502,Burger King,70401,LA,"https://locations.bk.com/la/hammond/2120-west-thomas-st.html,http://www.bk.com,http://bk.com","Burger King, West Thomas Street, Hammond, Tangipahoa Parish, Louisiana, 70401, United States"
06085,us/ca/milpitas/20sparkvictoriadr/1817020055,20 S Park Victoria Dr,Milpitas,US,37.43534,-121.88401,Kim Lee Fast Food,95035,CA,NA,"Ocean Supermarket, 2, South Park Victoria Drive, Milpitas, Santa Clara County, CAL Fire Northern Region, California, 95035, United States"
31055,us/ne/omaha/2911s13thct/-1947870258,2911 S 13th Ct,Omaha,US,41.2314,-95.9345,Jimmy John's,68108,NE,"http://www.jimmyjohns.com,http://jimmyjohns.com","Comfort Inn At The Zoo, 2920, South 13th Court, Omaha, Douglas County, Nebraska, 68108, United States"
37183,us/nc/cary/1120kildairefarmrd/-864103396,1120 Kildaire Farm Rd,Cary,US,35.769625,-78.7822,Taco Bell,27511,NC,"http://www.tacobell.com,https://locations.tacobell.com/nc/cary/1120-kildaire-farm-rd.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=003421andutm_content=website,https://locations.tacobell.com/nc/cary/1120-kildaire-farm-rd.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=003421&utm_content=website","Taco Bell, 116, Kilmayne Drive, Mayfair Plaza, Cary, Wake County, North Carolina, 27511, United States"
20151,us/ks/pratt/1344e1stst/1780593795,1344 E 1st St,Pratt,US,37.64632,-98.7231,SONIC Drive In,67124,KS,"https://locations.sonicdrivein.com/ks/pratt/1344-e--first.html,http://sonicdrivein.com","Sonic, East 1st Street, Pratt, Pratt County, Kansas, 67124, United States"
17089,us/il/aurora/1000nfarnsworthave/-864103396,1000 N Farnsworth Ave,Aurora,US,41.778022605,-88.282223213,Taco Bell,60506,IL,http://www.tacobell.com,"Sheffer Road, Aurora, Aurora Township, Kane County, Illinois, 60505, United States"
34025,us/nj/lincroft/608newmanspringsrd/-1161002137,608 Newman Springs Rd,Lincroft,US,40.331900147,-74.118218004,McDonald's,7738,NJ,http://mcdonalds.com,"Acme, 616, Newman Springs Road, Lincroft, Middletown Township, Monmouth County, New Jersey, 07738, United States"
48135,us/tx/odessa/1713ncountyrdw/-864103396,1713 N County Rd W,Odessa,US,31.854,-102.39406,Taco Bell,79763,TX,"https://locations.tacobell.com/tx/odessa/1713-n--county-road-w-.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=J625106andutm_content=website,http://tacobell.com","Taco Bell / KFC, North County Road West, Deering, Lawndale, Westside, Odessa, Ector County, Texas, 79763, United States"
17031,us/il/northbrook/200skokieblvd-northbrook/-1161002137,200 Skokie Blvd - Northbrook,Northbrook,US,42.149158633,-87.800172264,McDonald's,60062,IL,http://mcdonalds.com,"McDonald's, 200, Skokie Boulevard, Lee Acres, Northbrook, Northfield Township, Cook County, Illinois, 60062, United States"
12086,us/fl/hialeah/465e49thst/-891525969,465 E 49th St,Hialeah,US,25.8675,-80.2734,Subway,33013,FL,"http://subway.com/,http://www.subway.com","465, East 49th Street, Hialeah, Miami-Dade County, Florida, 33013, United States"
06037,us/ca/pasadena/743nlakeave/-864103396,743 N Lake Ave,Pasadena,US,34.158703,-118.132737,Taco Bell,91104,CA,NA,"Starbucks, 743, North Lake Avenue, Bungalow Heaven, Pasadena, Los Angeles County, California, 91104, United States"
40087,us/ok/purcell/2211s9thave/-1161002137,2211 S 9th Ave,Purcell,US,34.98433,-97.37144,McDonald's,73080,OK,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com,http://www.mcdonalds.com","McDonald's, South 9th Street, Purcell, McClain County, Oklahoma, 73080, United States"
47065,us/tn/chattanooga/6404ringgoldrd/-2061630068,6404 Ringgold Rd,Chattanooga,US,34.98921,-85.21044,Burger King,37412,TN,"http://www.bk.com,https://locations.bk.com/tn/chattanooga/6404-ringgold-rd.html","Burger King, Ringgold Road, Castle Park, East Ridge, Hamilton County, Tennessee, 37412, United States"
31055,us/ne/omaha/10705emmetst/108876530,10705 Emmet St,Omaha,US,41.289561,-96.080766,Runza,68134,NE,"https://www.runza.com,http://runza.com","Runza, 10705, Emmet Street, Omaha, Douglas County, Nebraska, 68134, United States"
40019,us/ok/ardmore/1215ncommercest/-861314316,1215 N Commerce St,Ardmore,US,34.189478,-97.143211,A&w Restaurant,73401,OK,http://awrestaurants.com,"Sirloin Stockade, 1217, North Commerce Street, Ardmore, Carter County, Oklahoma, 73401, United States"
13121,us/ga/atlanta/1359virginiaave/93075755,1359 Virginia Ave,Atlanta,US,33.659398,-84.433666,Arby's,30344,GA,"http://www.arbys.com,http://locations.arbys.com/us/ga/atlanta/1359-virginia-ave.html","Arby's, 1359, Virginia Avenue, Elmwood, Atlanta, Fulton County, Georgia, 30344, United States"
05057,us/ar/hope/128sherveyst/109620780,128 S Hervey St,Hope,US,33.667517,-93.596737,Sonic,71801,AR,http://www.sonicdrivein.com,"President William Jefferson Clinton Birthplace Home National Historic Site, West Division Street, Frisco Addition, Hope, Hempstead County, Arkansas, 71801, United States"
04013,us/az/tempe/4515smcclintockdr/-864103396,4515 S McClintock Dr,Tempe,US,33.38465,-111.90825,Taco Bell,85282,AZ,"http://tacobell.com/,http://tacobell.com","First Baptist Church of Tempe, 4525, South McClintock Drive, McClintock Manor, Tempe, Maricopa County, Arizona, 85282, United States"
20209,us/ks/kansascity/315southwestblvd/-891525969,315 Southwest Blvd,Kansas City,US,39.06815,-94.61261,Subway,66103,KS,http://www.subway.com,"Subway, Southwest Boulevard, Kansas City, Wyandotte County, Kansas, 66160, United States"
42077,us/pa/orefield/2575part309/-2061630068,2575 Pa Rt 309,Orefield,US,40.628095766,-75.581813631,Burger King,18069,PA,http://www.bk.com,"Burger King, PA 309, Guthsville, South Whitehall Township, Lehigh County, Pennsylvania, 18069, United States"
06113,us/ca/woodland/1716emainst/-1161002137,1716 E Main St,Woodland,US,38.677035,-121.740605,McDonald's,95776,CA,http://mcdonalds.com,"East Main Street, Woodland, Yolo County, California, 95776, United States"
24037,us/md/lexingtonpark/21656greatmillsrd/1536894814,21656 Great Mills Rd,Lexington Park,US,38.262133868,-76.46097064,Checkers,20653,MD,http://www.checkers.com,"Checkers, South Essex Drive, Essex South, Lexington Park, Saint Mary's County, Maryland, 20653, United States"
25027,us/ma/leominster/174mainst/-447110672,174 Main St,Leominster,US,42.53255,-71.75553,Crown Fried Chicken,1453,MA,"http://www.cfcleominster.com,http://www.crownfriedchicken.com","174, Main Street, Leominster, Worcester County, Massachusetts, 01453, United States"
12035,us/fl/flaglerbeach/6030sr100/-1161002137,6030 SR 100,Flagler Beach,US,29.476453805,-81.180980495,McDonald's,32136,FL,http://mcdonalds.com,"McDonald's, Moody Boulevard, Palm Coast, Flagler County, Florida, 32164, United States"
06037,us/ca/northridge/9301tampaave/-1603048602,9301 Tampa Ave,Northridge,US,34.241502,-118.555259,Cinnabon,91324,CA,"http://www.cinnabon.com,https://www.bonefishgrill.com/","Ross, Plummer Street, Northridge West Neighborhood Council District, Los Angeles, Los Angeles County, CAL Fire Southern Region, California, 91324, United States"
56033,us/wy/sheridan/1514e5thst/-891525969,1514 E 5th St,Sheridan,US,44.8045,-106.93336,Subway,82801,WY,"http://www.subway.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJR48zferMzarP6AsTik-wbz14Stq5-JuvX34_p63Qh3YaGL5FNhniKD7iknEXNTvbX76fJSsKUdN_enlre_9mtvu9nngZWRK4OFFsZkRKT-bme_r1jgYfu5LRGs1SDn2BPWhaN5tVSXNKKmAOngpZLpxsp4siZL3ie1TrYGtpIE6oXMI2YoXkRbPLYPcfjR0hcTifisCUK4vMTMqE0hUN9X7hZMiNrJOqvhYsHBovQT5QDiU-F-mTURUr9-qihPeMf7Vf4w4t_9nGT5OrecIZf-tf3eYgEPLolncct0mxG0BvGyza7bN6LggBB7imJatM1JG2sd7UWz5fX48oJmJljsqDdWkiTEUa&placement=listing_profile&cs_user=unknown&cs_session=e4608a08da2482f7f78326bfeaad0ccbd353c7c9","Wyoming information Rest Area, 5th Street, Sheridan, Sheridan County, Wyoming, 82801, United States"
17197,us/il/bolingbrook/1144wboughtonrd/-2061630068,1144 W Boughton Rd,Bolingbrook,US,41.7039,-88.12044,Burger King,60440,IL,http://www.bk.com,"Burger King, 1144, West Boughton Road, Bolingbrook, Will County, Illinois, 60440, United States"
12091,us/fl/crestview/302wjamesleeblvd/-1161002137,302 W James Lee Blvd,Crestview,US,30.762314,-86.576037,McDonald's,32536,FL,"http://mcdonalds.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJAOBvl_WFNnHYkGyZp3km8KQGe0begHNlPPP92rMyyk2CD7rV2fYKH3DLq9WWAIBzfJbQm-CcPCk_62V8yL0j7hJTQTBL7eUi050qXnLKnneyRngledq7c4iA_e_GQwVpQ-tWoHp2RayT-3iSGOBw1gAG1akTF4FP0VS7ITe8WhEV-tyaa1glW8S1aVoLcVfgvV0JNLi2V6Ir1YCTKAPihgBT7j_OT3nDwTQt1vdqPBQrAr4gf2xABDmRdZtaelCGbVzAdmquaisvk51W1jnGN_eeFZI5MOTHFecIop0efMp3JUY-GSR76yYAUfehgHFHSjk5gaU87tV9sloSoP5C22qUBC5-RLaG&placement=listing_profile&cs_user=unknown&cs_session=fb8bf89c3fff6633b994d2bf46dc91caeb3a3349","Anything Pawn, 297, West James Lee Boulevard, Crestview, Okaloosa County, Florida, 32536, United States"
24003,us/md/glenburnie/14mountainrd/-2061630068,14 Mountain Rd,Glen Burnie,US,39.135989,-76.597223,Burger King,21060,MD,"http://www.bk.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJ7wGrv56UzblrTJcpe86rlMSwOE2oU8xGlIvTQAcgE_i8F6KbKxxOK7vTDus2qn64RJ0VqbrSFhScvyuaI-eo3Cm7UlFzOn4v3e6yqoogdZjXm2A6xOZuphKeB139PLXT5N3w5_Tp-lrhJEK_RNYT8aE6eqrr8Rkhao_T15JpUYiaGwIb76NGmq4tusR3Ri8q9gd2KHjzuROmA8kbENx6bBkvsjsJlzmhh8-CQ4xrh-atXdV3h0rIuLLNfXAUb7siSROZjK0ha9qwnwdPDJhZQA72xQA_1igDYnwfffBmyE7ZgGHgsJtAViLE69TLrSLnehDTEzDokH9jkPdJSsvRKA&placement=listing_profile&cs_user=unknown&cs_session=a923c346a9670bd03158b4b1a091503ace64d73e","Mountain Road, Martindale, Anne Arundel County, Maryland, 21060, United States"
12033,us/fl/pensacola/5045n9thave/2059962155,5045 N 9th Ave,Pensacola,US,30.471728,-87.213627,China King Restaurant,32504,FL,NA,"5045, North 9th Avenue, Pensacola, Escambia County, Florida, 32504, United States"
10001,us/de/dover/1151elebanonrd/-891525969,1151 E Lebanon Rd,Dover,US,39.118758,-75.510856768,Subway,19901,DE,"http://www.subway.com,http://subway.com","1151, East Lebanon Road, Forest Landing, Kent County, Delaware, 19901, United States"
06059,us/ca/newportbeach/4625wcoasthwy/-230519289,4625 W Coast Hwy,Newport Beach,US,33.6225175,-117.9388478,Jack in the Box,92663,CA,"http://www.jackinthebox.com,http://www.jackinthebox.com/","Jack in the Box, 4625, Pacific Coast Highway, Newport Beach, Orange County, CAL Fire Southern Region, California, 92663, United States"
04021,us/az/eloy/3090ntoltecrd/554191587,3090 N Toltec Rd,Eloy,US,32.77938,-111.61953,Carl's Jr,85131,AZ,"http://www.carlsjr.com,http://carlsjr.com","North Toltec Road, Eloy, Pinal County, Arizona, United States"
24033,us/universitypark/hyattsville/3500ewesthwy/-1103173748,3500 E West Hwy,Hyattsville,US,38.967875,-76.957529,Popeye's Chicken & Biscuits,20782,MD,http://popeyes.com,"The Mall at Prince Georges, 3500, East-West Highway, Hyattsville, Prince George's County, Maryland, 20782, United States"
48479,us/tx/laredo/10219mcphersonrd/-791445730,10219 McPherson Rd,Laredo,US,27.6029,-99.4773,Wendy's,78045,TX,"http://www.wendys.com,http://wendys.com","Wendy's, Golondrina Drive, Laredo, Webb County, Texas, 78045, United States"
17043,us/il/hanoverpark/1525elakest/659024989,1525 E Lake St,Hanover Park,US,41.98535,-88.14338,Quiznos,60133,IL,NA,"Lake Street, Ontarioville, DuPage County, Illinois, 60133, United States"
55025,us/wi/middleton/8321murphydr/93075755,8321 Murphy Dr,Middleton,US,43.09846,-89.52461,Arby's,53562,WI,"https://locations.arbys.com/us/wi/middleton/8321-murphy-drive.html,http://arbys.com","UPS, 8350, Murphy Drive, Discovery Springs, Middleton, Dane County, Wisconsin, 53562, United States"
06073,us/ca/sandiego/9440scrantonrd/-1161002137,9440 Scranton Rd,San Diego,US,32.89342,-117.20165,McDonald's,92121,CA,"http://mcdonalds.com,http://mcdonalds.com/,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral","Planet Fitness, 9402, Scranton Road, Sorrento Valley, San Diego, San Diego County, California, 92121, United States"
22103,us/la/slidell/1654gauseblvd/1876747914,1654 Gause Blvd,Slidell,US,30.2848,-89.7528,Raising Cane's Chicken Fingers,70458,LA,http://raisingcanes.com,"Empty Building, Gause Boulevard, Lakewood, Slidell, St. Tammany Parish, Louisiana, 70458, United States"
12086,us/fl/hialeah/501e49thst/-864103396,501 E 49th St,Hialeah,US,25.86749,-80.27231,Taco Bell,33013,FL,"https://locations.tacobell.com/fl/hialeah/501-east-49th-street.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=028066andutm_content=website,http://tacobell.com","511, East 49th Street, Hialeah, Miami-Dade County, Florida, 33013, United States"
12095,us/fl/ocoee/11131wcolonialdr/-1161002137,11131 W Colonial Dr,Ocoee,US,28.551799,-81.544747,McDonald's,34761,FL,"http://mcdonalds.com,http://mcdonalds.com/","Arby's, West Colonial Drive, Ocoee, Orange County, Florida, 34761, United States"
34033,us/nj/pennsville/462nbroadway/-2061630068,462 N Broadway,Pennsville,US,39.678227,-75.493479,Burger King,8070,NJ,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJgnd6SCDHo6tGYUxWda-7RNtl8FuY2HMl9859fyoNg9VYeDE5qRYqinsL8pc1UiY2bLtGRK-kMrm1RlMXyjfQFH6U0NJyqyt-fHqZ0R4oTXNaKM0Bxx4UZUDjM9oDzVAqhfQFx2QAcEMitcYUv7R537nV8n9S-XS3P1BhcVdf3HFzBqD-EDKwI2lWAZfxa_Il7kpA6aceEtFKbH4JYJy_UPJRLm9Vro4jpznik3cj_DWcO242VZyBKEFyqaWdq6vtRb98Oz_Sjc0StrqKliwAOA0QI6Jk5OPpCumY-Xj0AdwtB2xiy0OA2Musfn7UhO4a0Fe_HacaRhMc3uN67-hErg&placement=listing_profile&cs_user=unknown&cs_session=f969404a205f9841a10df24bb4d119778f5d4db5,"KFC, 462, North Broadway, Deepwater, Pennsville Township, Salem County, New Jersey, 08070, United States"
48201,us/tx/houston/7545parkplaceblvd/-230519289,7545 Park Place Blvd,Houston,US,29.685522,-95.290789,Jack in the Box,77087,TX,http://www.jackinthebox.com,"Park Place Boulevard, Houston, Harris County, Texas, 77087, United States"
22057,us/la/thibodaux/500saintmaryst/-26676258,500 Saint Mary St,Thibodaux,US,29.79613,-90.82685,Blimpie,70301,LA,http://blimpie.com,"500, Saint Mary Street, Thibodaux, Lafourche Parish, Louisiana, 70301, United States"
18063,us/in/plainfield/2560emainst/-938337463,2560 E Main St,Plainfield,US,39.71663,-86.36168,Rallys,46168,IN,"https://locations.rallys.com/in/plainfield/2560-east-main,http://rallys.com,http://www.checkers.com","South County Road 900 East, Plainfield, Hendricks County, Indiana, 46168, United States"
48041,us/tx/bryan/2200briarcrestdr/-1161002137,2200 Briarcrest Dr,Bryan,US,30.65917,-96.33197,McDonald's,77802,TX,"http://www.mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral","Panda Express, Briarcrest Drive, Bryan, Brazos County, Texas, 77802, United States"
18089,us/in/hammond/6527indianapolisblvd/-864103396,6527 Indianapolis Blvd,Hammond,US,41.594816,-87.480336,Taco Bell,46320,IN,"http://www.tacobell.com,https://locations.tacobell.com/in/hammond/6527-indianapolis-blvd.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=015757andutm_content=website,http://tacobell.com","Taco Bell, 6527, Indianapolis Boulevard, Forsyth Highlands, Hammond, Lake County, Indiana, 46320, United States"
40143,us/ok/tulsa/7777slewisave/-345832572,7777 S Lewis Ave,Tulsa,US,36.0513,-95.9577,Chick-Fil-A,74171,OK,"http://www.chick-fil-a.com,http://www.chick-fil-a.com/oralroberts,http://chick-fil-a.com/oralroberts","South Lewis Avenue, Spruce Pointe, Tulsa, Tulsa County, Oklahoma, 74136, United States"
06037,us/ca/pasadena/777sarroyopkwy/-66712705,777 S Arroyo Pkwy,Pasadena,US,34.132267,-118.14774800000001,Pizza Hut,91105,CA,"http://www.pizzahut.com,http://pizzahut.com/locations/california/pasadena/026168","Subway, South Arroyo Parkway, Madison Heights, Pasadena, Los Angeles County, California, 91105, United States"
36047,us/ny/brooklyn/57022ndave/-96666155,5702 2nd Ave,Brooklyn,US,40.64516,-74.02135,Baskin-Robbins,11220,NY,"http://www.baskinrobbins.com/,http://baskinrobbins.com","Perlmutter Cancer Center Sunset Park, 5718, 2nd Avenue, Brooklyn, Kings County, City of New York, New York, 11220, United States"
40143,us/ok/brokenarrow/3202sjuniperave/-864103396,3202 S Juniper Ave,Broken Arrow,US,36.017825,-95.802374,Taco Bell,74012,OK,"http://www.tacobell.com,https://locations.tacobell.com/ok/broken-arrow/3202-s-juniper-ave.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=020864andutm_content=website","Taco Bell, West New Orleans Street, Broken Arrow, Tulsa County, Oklahoma, 74011, United States"
54039,us/wv/charleston/2805mountaineerblvd/-791445730,2805 Mountaineer Blvd,Charleston,US,38.31874,-81.71796,Wendy's,25309,WV,http://www.wendys.com,"Wendy's, Mountaineer Boulevard, Southridge Center, South Charleston, Kanawha County, West Virginia, 25309, United States"
21021,us/ky/danville/135emainst/-1055723171,135 E Main St,Danville,US,37.64596,-84.76834,Domino's Pizza,40422,KY,"https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,http://www.dominos.com","West Main Street, Beverly Hills, Danville, Boyle County, Kentucky, 40422, United States"
12099,us/fl/boyntonbeach/131eboyntonbeachblvd/106088,131 E Boynton Beach Blvd,Boynton Beach,US,26.5292,-80.06258,KFC,33435,FL,"http://www.kfc.com,http://kfc.com","183, East Boynton Beach Boulevard, Boynton Beach, Palm Beach County, Florida, 33435, United States"
34007,us/ny/cherryhill/newjersey38cherryhillnj/-345857443,New Jersey 38 Cherry Hill Nj,Cherry Hill,US,39.943264982,-75.026366241,Chickenow,8002,NY,NA,"Cherry Hill Mall, 2000, Cherry Hill Mall Drive, Cherry Hill Mall, Cherry Hill Township, Camden County, New Jersey, 08002, United States"
28081,us/ms/tupelo/3375nglosterst/1780593795,3375 N Gloster St,Tupelo,US,34.30395,-88.70833,SONIC Drive In,38804,MS,"http://sonicdrivein.com,https://locations.sonicdrivein.com/ms/tupelo/3375-north-gloster-street.html,https://locations.sonicdrivein.com/ms/tupleo/3375-north-gloster-street.html,https://locations.sonicdrivein.com/ms/tupelo/3375-n-gloster-st.html","Sonic, North Gloster Street, Tupelo, Lee County, Mississippi, 38866, United States"
37039,us/nc/murphy/450eushighway64/-1161002137,450 E Us Highway 64,Murphy,US,35.080653974,-84.035811641,McDonald's,28906,NC,http://mcdonalds.com,"McDonald's, Old Ranger Road, Murphy, Cherokee County, North Carolina, 28906, United States"
37027,us/nc/hudson/2763hickoryblvd/93075755,2763 Hickory Blvd,Hudson,US,35.858202,-81.487425,Arby's,28638,NC,"https://locations.arbys.com/us/nc/hudson/2763-hickory-blvd.html,http://locations.arbys.com/us/nc/hudson/2763-hickory-blvd.html,http://arbys.com","Arby's, 2763, Hickory Boulevard, Mountain View Development, Hudson, Caldwell County, North Carolina, 28638, United States"
51031,us/va/altavista/404mainst/-1161002137,404 Main St,Altavista,US,37.107859,-79.291733,McDonald's,24517,VA,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com","McDonald's, Main Street, Altavista, Campbell County, Virginia, 24563, United States"
48029,us/tx/sanantonio/2209swmilitarydr/-230519289,2209 SW Military Dr,San Antonio,US,29.356979628,-98.528882551,Jack in the Box,78224,TX,http://www.jackinthebox.com,"Jack in the Box, Southwest Military Drive, San Antonio, Bexar County, Texas, 78224, United States"
12097,us/fl/kissimmee/280evinest/1536894814,280 E Vine St,Kissimmee,US,28.30435,-81.4016,Checkers,34744,FL,"https://locations.checkers.com/fl/kissimmee/280-e.-vine-street,https://www.checkers.com,http://checkers.com","293, East Vine Street, Kissimmee, Osceola County, Florida, 34744, United States"
34023,us/nj/southplainfield/5020hadleycenterdr/-448666054,5020 Hadley Center Dr,South Plainfield,US,40.5498,-74.4266,Five Guys,7080,NJ,http://fiveguys.com,"627, Hadley Center Drive, South Plainfield, Middlesex County, New Jersey, 07080, United States"
20015,us/ks/rosehill/1306nrosehillrd/1780593795,1306 N Rose Hill Rd,Rose Hill,US,37.57684,-97.13453,SONIC Drive In,67133,KS,"https://locations.sonicdrivein.com/ks/rose-hill/1306-n-rose-hill-rd.html,http://sonicdrivein.com","146, East Young Street, Rose Hill, Butler County, Kansas, 67133, United States"
NA,us/tx/tomball/14421fm2920rd/-1721138121,14421 FM 2920 Rd,Tomball,US,30.089361,95.640494,Dairy Queen,77377,TX,http://www.dairyqueen.com,"å€¾å¤šé•‡, æ³¢å¯†åŽ¿, æž—èŠå¸‚, è¥¿è—è‡ªæ²»åŒº - à½–à½¼à½‘à¼‹à½¢à½„à¼‹à½¦à¾à¾±à½¼à½„à¼‹à½£à¾—à½¼à½„à½¦à¼, ä¸­å›½"
06061,us/capehorn/colfax/555sauburnst/-864103396,555 S Auburn St,Colfax,US,39.09349328,-120.95123409,Taco Bell,95713,CA,http://tacobell.com,"Taco Bell, Whitcomb Avenue, Colfax, Placer County, California, 95713, United States"
01091,us/al/demopolis/407ushighway80w/1780593795,407 US Highway 80 W,Demopolis,US,32.50097,-87.84201,SONIC Drive In,36732,AL,"https://locations.sonicdrivein.com/al/demopolis/407-highway-80-w.html,http://www.sonicdrivein.com","431, US 80, Demopolis, Marengo County, Alabama, 36732, United States"
17089,us/il/carpentersville/1660ravineln/-1161002137,1660 Ravine Ln,Carpentersville,US,42.111385,-88.258705,McDonald's,60110,IL,http://mcdonalds.com,"1604, Ravine Lane, Carpentersville, Dundee Township, Kane County, Illinois, 60110, United States"
37183,us/nc/apex/1303ewilliamsst/-2061630068,1303 E Williams St,Apex,US,35.71660341,-78.841087323,Burger King,27502,NC,http://www.bk.com,"Los Tres, 1301, East Williams Street, Apex, Wake County, North Carolina, 27539, United States"
22101,us/la/morgancity/937ushighway90e/-2061630068,937 Us Highway 90 E,Morgan City,US,29.681836929,-91.269223988,Burger King,70380,LA,http://bk.com,"725, Delmar Avenue, Bayou Vista, St. Mary Parish, Louisiana, 70380, United States"
21067,us/ky/lexington/125nmounttaborrd/701389594,125 N Mount Tabor Rd,Lexington,US,38.0067,-84.4498,Captain D's Seafood,40509,KY,NA,"Captain D's, 125, North Mt Tabor Road, Lexington, Fayette County, Kentucky, 40509, United States"
47163,us/tn/pineyflats/6547bristolhwy/1241037051,6547 Bristol Hwy,Piney Flats,US,36.42376,-82.31943,Bojangles' Famous Chicken 'n Biscuits,37686,TN,"http://bojangles.com,http://www.bojangles.com","24 Hour Self Storage, 6460, Bristol Highway, Johnson City, Sullivan County, Tennessee, 37686, United States"
13015,us/ga/cartersville/1355joefrankharrispkwy/1082608893,1355 Joe Frank Harris Pkwy,Cartersville,US,34.17746,-84.812057,Waffle House,30120,GA,"https://locations.wafflehouse.com/ga-cartersville-1366,http://www.wafflehouse.com","2, Harris Street, Atco, Cartersville, Bartow County, Georgia, 30120, United States"
37183,us/nc/garner/110carillondr/-1161002137,110 Carillon Dr,Garner,US,35.69258,-78.58276,McDonalds,27529,NC,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral","McDonald's, 110, Carillon Drive, Garner, Wake County, North Carolina, 27529, United States"
